familia,subfamilia,codigo,producto,handle,url,descripcion_web,scrape_status,importado_flag,tipo_fabricacion,complejidad,fuente
Depósitos Gastronómicos,deposito-gn,DEPFULL-0137,Deposito Gastronomico FULLX100,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Depósitos Gastronómicos,deposito-gn,DEPFULL-0208,Deposito Gastronomico FULLX150,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Depósitos Gastronómicos,deposito-gn,DEPFULL-0200,Deposito Gastronomico FULLX200,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Depósitos Gastronómicos,tapa-deposito,TDEP1/2-0002,Tapa Deposito 1/2,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Depósitos Gastronómicos,tapa-deposito,TDEP1/3-0004,Tapa Deposito 1/3,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Depósitos Gastronómicos,tapa-deposito,TDEP1/4-0005,Tapa Deposito 1/4,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Depósitos Gastronómicos,tapa-deposito,TDEP1/6-0006,Tapa Deposito 1/6,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Depósitos Gastronómicos,tapa-deposito,TDEP1/9-0007,Tapa Deposito 1/9,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Depósitos Gastronómicos,tapa-deposito,TDEPFULL-0001,Tapa Deposito Full,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Estantes,repisa-simple,RMAI-0300,Repisa Simple 300 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,repisa-simple,RMAI-0400,Repisa Simple 400 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,repisa-doble,RMAI-1000,Metro Lineal Repisa Doble,,,,n/a,,fabricado,C1,sheet2
Estantes,repisa-doble,RMAI-1200,Repisa Doble 1200 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,repisa-especial,SECP-1200,Repisa para Secado de Platos,,,,n/a,,fabricado,C2,sheet2
Estantes,repisa-especial,RMPC-0820,Repisa Mural Porta Chata,,,,n/a,,fabricado,C2,sheet2
Estantes,estanteria-especial,EV-1810,Estructura para Vinos,,,,n/a,,fabricado,C3,sheet2
Estantes,armario,EC2P,Armario Especial Laboratorio 1200 MM,,,,n/a,,fabricado,C3,sheet2
Estantes,armario,EC3P,Armario Especial Laboratorio 1800 MM,,,,n/a,,fabricado,C3,sheet2
Estantes,armario,ESTW-0840,Armario W 800,,,,n/a,,fabricado,C2,sheet2
Estantes,armario,ESTW-1040,Armario W 1000,,,,n/a,,fabricado,C2,sheet2
Estantes,estanteria-lisa,BAET-0104,Estantería Lisa 900 X 450 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,estanteria-lisa,BAET-0900,Estantería Lisa 900 X 600 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,estanteria-lisa,BAET-1200,Estantería Lisa 1200 X 450 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,estanteria-lisa,BAET-0600,Estantería Lisa 1200 X 600 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,estanteria-lisa,BAET-1500,Estantería Lisa 1500 X 450 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,estanteria-lisa,BAET-1600,Estantería Lisa 1600 X 600 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,estanteria-parrilla,BAET-0204,Estantería Parrilla 900 X 450 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,estanteria-parrilla,BAET-0960,Estantería Parrilla 900 X 600 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,estanteria-parrilla,BAET-1245,Estantería Parrilla 1200 X 450 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,repisa-especial,BAET-1130,Estante con Repisa para Secado de Platos,,,,n/a,,fabricado,C2,sheet2
Estantes,estanteria-parrilla,BAET-0612,Estantería Parrilla 1200 X 600 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,estanteria-parrilla,BAET-1545,Estantería Parrilla 1500 X 450 MM,,,,n/a,,fabricado,C1,sheet2
Estantes,estanteria-parrilla,BAET-1660,Estantería Parrilla 1600 X 600 MM,,,,n/a,,fabricado,C1,sheet2
Freidoras,freidora-gas,FDP020,Freidora de Papas con 2 Canastillos a Gas,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Freidoras,freidora-gas,FDP030,Freidora de Papas con 2C/3Q A GAS,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Freidoras,freidora-gas,FDP038,Freidora de Papas con 3 Canastillos a Gas,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Freidoras,freidora-gas,HGF-968,Freidora 1 Canastillo con Gabinete/ Gas,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Freidoras,freidora-gas,HGF-908,Freidora 2 Canastillos con Gabinete/ Gas,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Freidoras,freidora-electrica,HEF-26,Freidora Eléctrica Simple,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Freidoras,freidora-electrica,HEF-26-2,Freidora Eléctrica Doble,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Freidoras,freidora-electrica,HEF-608,Freidora Electrica Encimera 2 Canastillos,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Freidoras,freidora-electrica,HEF-12L,Freidora Encimera Electrica 1 Canastillo,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Freidoras,freidora-electrica,HEF-12L-2,Freidora Encimera Electrica 2 Canastillos,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Freidoras,accesorio-freidora,,Enchufe 16 Amperes,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Freidoras,freidora-especial,CCFR-056,Freidora de Vienesas Electrica,,,,n/a,,fabricado,C3,sheet2
Freidoras,accesorio-freidora,CCFR-0057,Mantenedor de Papas Fritas,,,,n/a,,fabricado,C1,sheet2
Freidoras,accesorio-freidora,CPFS-1320,Chute de Papas Fritas Y Sandwitch,,,,n/a,,fabricado,C1,sheet2
Freidoras,accesorio,CCFR-0058,Cocedora de Pastas,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Griferías,estacion-agua,GEA1,Estacion de Agua 240,,,,n/a,IMPORTADO,importado-material,C2,sheet2
Griferías,estacion-agua,GEA2,Estacion de Agua 250,,,,n/a,IMPORTADO,importado-material,C2,sheet2
Griferías,griferia-especial,GLLC,Griferia Lava Cucharas,,,,n/a,IMPORTADO,importado-material,C2,sheet2
Griferías,griferia-especial,GLLP,Llave Precision de 65mm,,,,n/a,IMPORTADO,importado-material,C2,sheet2
Griferías,cuello-cisne,GRILLCC-00210,Cuello Cisne Corto 21cm,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,cuello-cisne,GRILLCC-00300,Cuello Cisne Largo 30cm,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,cuello-cisne,GRILLM-00280,Llave Monomando con Cuello Cisne,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,cuello-cisne,GRILLC-00220,Llave Combinacion con Cuello Cisne,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,cuello-cisne,GRILLC-00310,Llave Cuello Cisne Recto,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,prewash,GRILLPW-0620,Llave Pre-wash Corta,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,prewash,GRILLPW-1100,Llave Pre-wash a Base Cubierta,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,prewash,GRILLPWCC-1100,Llave Pre-wash a Base Cubierta con Cuello Cisne,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,prewash,GRILLPWM-1118,Llave Pre-wash a Muro,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,prewash,GRILLPWMC-1118,Llave Pre-wash a Muro con Cuello Cisne,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,prewash,GRILLPWR-0450,Llave Pre-wash Manguera retractil,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,griferia-pedal,GRILPS-00120,Llave Pedal Simple,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,griferia-pedal,GRILLP-00120,Llave Pedal Doble,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,griferia-rodilla,GRILRS-00210,Llave Rodilla Simple,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,griferia-rodilla,GRILLR-00230,Llave Rodilla Doble,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,desague,GRIDES-001,Desague 1 1/4,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,desague,GRIDES-002,Desague 1 1/2,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,desague,GRIDES-004,Desague 4 1/2,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,cuello-cisne,GRIBWR-001,Llave Cuello Cisne Recto Simple,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,cuello-cisne,GRIBXF-N1,Llave Cuello Cisne Doble a Muro,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,griferia-especial,GRICU-0260,Griferia Lava Cucharas,,,,n/a,IMPORTADO,importado-material,C2,sheet2
Griferías,prewash,GEN1705-04,Llave Pre-wash a Base Cubierta con Monomando 1/2 Genebre,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,prewash,GEN1743-04,Llave Pre-wash a Muro con Cuello Cisne Genebre,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,prewash,GEN1802-04,Llave Pre-wash a Base Cubierta con Monomando Mezclador Genebre,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,griferia-simple,GEN61203,Monomando de Fregadera Caño K8 Genebre,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,valvula,GEN2014-04,Llave de Paso Válvula Esfera 2 Piezas 1/2,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Griferías,prewash,GEN1724-04,Llave Pre-wash a Muro con Monomando Mezclador Genebre,,,,n/a,IMPORTADO,importado-material,C1,sheet2
Hervidores,hervidor,AUHA-0158,Hervidor de Agua 30 LTRS.,,,,n/a,,fabricado,C2,sheet2
Hervidores,hervidor,AUHA-0157,Hervidor de Agua 20 LTRS.,,,,n/a,,fabricado,C2,sheet2
Hervidores,hervidor,HAE-10,Hervidor de Agua 10 LTRS.,,,,n/a,,fabricado,C2,sheet2
Hervidores,hervidor,HAE-20,Hervidor de Agua 20 LTRS.,,,,n/a,,fabricado,C2,sheet2
Hervidores,hervidor,HAE-30,Hervidor de Agua 30 LTRS.,,,,n/a,,fabricado,C2,sheet2
Hervidores,calentador-leche,HCL-15,Calentador de Leche 15 LTRS.,,,,n/a,,fabricado,C1,sheet2
Hornos,horno-industrial,CCHC-0048,Horno de 1 Camara Normalizado,,,,n/a,,fabricado,C3,sheet2
Hornos,horno-industrial,CCHC-0049,Horno de 2 Camaras Normalizado,,,,n/a,,fabricado,C3,sheet2
Hornos,horno-industrial,CCHC-0050,Horno de 3 Camaras Normalizado,,,,n/a,,fabricado,C3,sheet2
Hornos,horno-convector,HEB-4F,Horno Convector eléctrico 4B,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Hornos,horno-convector,HEB-8F,Horno Convector eléctrico de 835MM,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Hornos,horno-convector,HCO-04E,Horno Convector Electrico 4,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Hornos,horno-convector,HCO-06E,Horno Convector Electrico 6,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Hornos,horno-convector,HCO-10E,Horno Convector Electrico 10,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Hornos,accesorio,,Atril para Horno Convector,,,,n/a,,fabricado,C1,sheet2
Hornos,accesorio,,Ablandador de agua,,,,n/a,,fabricado,C1,sheet2
Hornos,horno-pizza,PIHP-01130,Horno Electrico Pizzero,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Hornos,horno-pizza,HEP-1ST,Horno de Pizza Eléctrico Simple,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Hornos,horno-asador,PR-623ST,Horno Asador de Pollo 4 Espadas,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Hornos,horno-asador,HGJ-306,Horno de Pollos Vertical,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Hornos,horno-asador,HGJ-368,Asador de Pollos a gas,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Hornos,gratinador,PIHS-01130,Gratinador Grill eléctrico,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Kangkawe,importado,,,,,,n/a,IMPORTADO,importado-resell,,sheet2
Lavaderos,lavamanos,ZLLRC-0420,Lavamanos con Faldon,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavamanos,ZLLRA-0421,Lavamano con Atril y Accionamiento de Rodilla,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavamanos,ZLLRF-0422,Lavamano Inox Rodilla,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavamanos,ZLLRF-0530,Lavamanos un Puesto,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavamanos,ZLLRP-0700,Lavamanos con pedestal,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavamanos,DV-400,Lavamanos Mural con Respaldo (Vollrath),,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavamanos,DV-400A,Lavamanos con Atril (Vollrath),,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavamanos,ZLLCA-0031,Lavamanos Fijación a Muro Taza 320x230x130,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavamanos,ZLLCA-0040,Lavamanos con Atril Taza 320x230x130,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavamanos,ZLLCA-0055,Lavamanos 1 Taza con Llave Rodilla,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,ZLLCA-0066,Lavafondo 1 Taza 600x600,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,ZLLCA-0088,Lavafondo 1 Taza 700X600,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,ZLLCA-0099,Lavafondo 1 Taza 700X700,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavamopa,ZLLCA-0506,Mueble Lavamopas,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavadero-simple,ZLLCA-0111,Lavadero de 1200mm,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavadero-multiple,ZLLCA-1260,Lavadero Doble Inox Abierto,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,lavadero-multiple,ZLLCA-1200,Lavadero Doble Inox Abierto,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,lavadero-multiple,ZLLCA-1800,Lavadero Triple Inox,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Lavaderos,lavadero-multiple,ZLLCA-2200,Lavadero Especial 3 Puestos,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Lavaderos,lavadero-multiple,ZLLCA-3800,Lavadero Especial 4 Puestos,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Lavaderos,taza-accesorio,ZLLCA-0104,Lavadero 1 Taza 1200 con Secador Derecho,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,ZLLCA-1104,Lavadero 1 Taza 1200 con Secador Izquierdo,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,ZLLCA-0103,Lavadero 2 Tazas 1400 Con Secador Derecho,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,ZLLCA-1103,Lavadero 2 Tazas 1400 Con Secador Izquierdo,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,ZLLCA-0106,Lavadero 2 Tazas 1600 con Secador Derecho,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,ZLLCA-1106,Lavadero 2 Tazas 1600 con Secador Izquierdo,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavadero-simple,LAPP-0700,Lavadero de 1 Puesto de Trabajo,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavadero-multiple,ZLLE-0126,Lavadero de 2 Puestos de Trabajo,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,lavadero-multiple,ZLLE-0127,Lavadeo de 3 Puestos de Trabajo,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,lavadero-multiple,ZLLE-0128,Lavadero de 4 Puestos de Trabajo,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,lavadero-multiple,ZLLE-0129,Lavadero de 5 Puestos de Trabajo,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,lavadero-multiple,ZLLE-0130,Lavadero de 6 Puestos de Trabajo,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,lavadero-multiple,ZLLE-0131,Lavadero de 7 Puestos de Trabajo,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,lavadero-multiple,ZLLE-0260,Lavadero de 8 puestos de Trabajo,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,lavadero-multiple,ZLLE-1500,Lavadero acero inox especial con tolva,,,,n/a,IMPORTADO,importado-revisar,C3,sheet2
Lavaderos,taza-accesorio,,Lavadero 2 Tazas 1900 con Secador Izquierdo,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,cubierta-con-taza,CUTAZ-0009,Cubierta de 400x300x150 con Taza 320x230x150,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,cubierta-con-taza,CUTAZ-0060,Cubierta de 600x600 con Taza 500x400x250,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,cubierta-con-taza,CUTAZ-0040,Cubierta de 700x600 con Taza 500x400x250,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,cubierta-con-taza,CUTAZ-0075,Cubierta de 700x700 con Taza 500x500x300,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,cubierta-con-taza,CUTAZ-1260,Cubierta de 1200x600 con Taza 500x400x250,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,cubierta-con-taza,CUTAZ-1200,Cubierta de 1200x600 con 2 Tazas 500x400x250,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,cubierta-con-taza,CUTAZ-1460,Cubierta de 1400x600 con 2 Tazas 400x400x250,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,cubierta-con-taza,CUTAZ-1660,Cubierta de 1600x600 con 2 Tazas 450x400x250,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,cubierta-con-taza,CUTAZ-1670,Cubierta de 1600x700 con 2 Tazas 500x500x300,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavaderos,lavamanos,CUTZ-00290,Lavamanos Fijo a Muro con Taza 290,,,,n/a,,fabricado,C1,sheet2
Lavaderos,lavamanos,CUTZ-00380,Lavamanos Fijo a Muro con Taza 380,,,,n/a,,fabricado,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0027,Taza 355X405X191MM Des 4 1/2,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0043,Taza 400X350X191 Des 4 1/1,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0032,Taza 400X400X200 Des 4 1/2,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0040,Taza 400X400X250 Des 4 1/2,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0048,Taza 400X400X300 Des 4 1/2,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0050,Taza 450X450X250 Des 4 1/2,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0061,Taza 450X450X300 Des 4 1/2,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0051,Taza 500X400X250 Des 4 1/2,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0054,Taza 500X400X300,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0062,Taza 500X500X250 Des 4 1/2,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0075,Taza 500X500X300 Des 4 1/2,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZ-0090,Taza 600X500X300 Des 4 1/2,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZOV-0290,Taza Redonda 290mm,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,taza-accesorio,TAZOV-0380,Taza Redonda 380mm,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,accesorio-clinico,BEINOX-0520,Bebedero,,,,n/a,,fabricado,C1,sheet2
Lavaderos,accesorio-clinico,LO-01,Lavaojos,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavaderos,lavamopa,LVMPA-880,Lavamopa 880,,,,n/a,,fabricado,C1,sheet2
Lavavajillas,lavavajillas,HDW-50,Lavavajillas 500X500MM,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavavajillas,lavavajillas,HDW-80,Lavavajillas 640X740X1470MM,,,,n/a,IMPORTADO,importado-revisar,C2,sheet2
Lavavajillas,accesorio,,Ablandador de Agua,,,,n/a,IMPORTADO,importado-revisar,C1,sheet2
Lavavajillas,meson-repisa,BAMTE-0900,Mesón Salida de Lavavajilla,,,,n/a,,fabricado,C1,sheet2
Lavavajillas,meson-en-proyecto,BAMTE-1400,Mesón Entrada de Lavavajilla con Desconche,,,,n/a,,fabricado,C3,sheet2
Mesones de Trabajo,meson-simple,BAMT-0900,Mesón Abierto de Trabajo de 900mm,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-repisa,BAMT-1000,Mesón Abierto de Trabajo con repisa  de 1000 x 600 x 860 mm,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-repisa,BAMT-1001,Mesón Abierto de Trabajo con repisa de 1000 x 600 x 860 mm,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-repisa,BAMT-1002,Mesón Abierto de Trabajo con repisa de 1000 x 700 x 860 mm,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-repisa,BAMT-1003,Mesón Abierto de Trabajo con repisa de 1000 x 800 x 860 mm,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-simple,BAMT-1011,Mesón Abierto de Trabajo de 1000 x 800 x 860 mm,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-cajones,BAMT-00200,Mesón Cerrado de Trabajo con Repisa de 2000 mm,,,,n/a,,fabricado,C2,sheet2
Mesones de Trabajo,meson-simple,BAMT - 1013,Mesón Abierto de Trabajo de 1000 x 800 x 860 mm,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-repisa,BAMT-1401,Mesón Abierto de Trabajo con Repisa de 1400 x 600 x 860 mm,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-en-proyecto,BAMT-1400,Mesón con Desconche de 1400 x 600 x 860 mm,,,,n/a,,fabricado,C3,sheet2
Mesones de Trabajo,meson-simple,BAMT-1012,Mesó Abierto de Trabajo de 1000 x 700 x 860 mm,,,,n/a,,fabricado,C1,sheet2
Mesones de Trabajo,meson-cajones,BAMT-0199,Mesón Cerrado de Trabajo con Repisa de 1500 mm,,,,n/a,,fabricado,C2,sheet2
